path,emosi,label,sumber,bahasa,file,bobot,durasi_raw_sec,durasi_sec,split
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1016_IWW_HAP_XX.wav,senang,1,cremad,en,1016_IWW_HAP_XX.wav,0.24499999999999997,2.2755625,2.048,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1014_IOM_HAP_XX.wav,senang,1,cremad,en,1014_IOM_HAP_XX.wav,0.24499999999999997,2.102125,2.048,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1061_DFA_SAD_XX.wav,sedih,2,cremad,en,1061_DFA_SAD_XX.wav,0.24499999999999997,2.43575,2.43575,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1087_TAI_HAP_XX.wav,senang,1,cremad,en,1087_TAI_HAP_XX.wav,0.24499999999999997,1.968625,1.968625,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1048_IEO_ANG_LO.wav,marah,3,cremad,en,1048_IEO_ANG_LO.wav,0.42419999999999997,2.1354375,1.024,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1060_ITS_SAD_XX.wav,sedih,2,cremad,en,1060_ITS_SAD_XX.wav,0.24499999999999997,2.56925,2.56925,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_19/03-01-04-01-02-01-19.wav,sedih,2,ravdess,en,03-01-04-01-02-01-19.wav,0.7,3.169875,1.44,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1088_TAI_HAP_XX.wav,senang,1,cremad,en,1088_TAI_HAP_XX.wav,0.24499999999999997,2.43575,2.43575,train
/kaggle/input/datasets/ahmadnafibudianto/e-seravd-speech-emotion-recognition-av-dataset/E-SERAVD 1.1/E-SERAVD/02_Audio-Only/01_Angry/TAOL/02-01-TAOL-T-0016.wav,marah,3,eseravd,id,02-01-TAOL-T-0016.wav,3.0,2.2916875,2.2916875,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1021_TIE_DIS_XX.wav,jijik,5,cremad,en,1021_TIE_DIS_XX.wav,0.24499999999999997,3.33275,3.33275,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1010_IWL_ANG_XX.wav,marah,3,cremad,en,1010_IWL_ANG_XX.wav,0.42419999999999997,3.003,2.368,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1026_IWL_FEA_XX.wav,takut,4,cremad,en,1026_IWL_FEA_XX.wav,0.24499999999999997,2.2021875,1.216,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1089_WSI_SAD_XX.wav,sedih,2,cremad,en,1089_WSI_SAD_XX.wav,0.24499999999999997,2.6693125,2.6693125,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_02/03-01-04-01-01-01-02.wav,sedih,2,ravdess,en,03-01-04-01-01-01-02.wav,0.7,3.8371875,1.92,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1032_IEO_ANG_MD.wav,marah,3,cremad,en,1032_IEO_ANG_MD.wav,0.42419999999999997,2.7360625,1.536,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1090_WSI_ANG_XX.wav,marah,3,cremad,en,1090_WSI_ANG_XX.wav,0.42419999999999997,2.902875,2.272,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-05-02-01-02-11.wav,marah,3,ravdess,en,03-01-05-02-01-02-11.wav,0.7,3.970625,2.048,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-01-21.wav,senang,1,ravdess,en,03-01-03-01-01-01-21.wav,0.7,3.8371875,1.92,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1043_WSI_ANG_XX.wav,marah,3,cremad,en,1043_WSI_ANG_XX.wav,0.42419999999999997,2.3356875,1.632,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1013_ITH_FEA_XX.wav,takut,4,cremad,en,1013_ITH_FEA_XX.wav,0.24499999999999997,2.56925,2.56925,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_22/03-01-01-01-01-02-22.wav,netral,0,ravdess,en,03-01-01-01-01-02-22.wav,0.7,3.4368125,1.6,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1057_IOM_DIS_XX.wav,jijik,5,cremad,en,1057_IOM_DIS_XX.wav,0.24499999999999997,2.2021875,2.048,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1009_IEO_ANG_MD.wav,marah,3,cremad,en,1009_IEO_ANG_MD.wav,0.42419999999999997,2.3356875,1.504,train
/kaggle/input/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/wav/11b01Nc.wav,netral,0,emodb,de,11b01Nc.wav,0.7,2.2201875,2.1561875,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-01-01-01-01-09.wav,netral,0,ravdess,en,03-01-01-01-01-01-09.wav,0.7,3.2699375,2.432,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_03/03-01-05-01-01-02-03.wav,marah,3,ravdess,en,03-01-05-01-01-02-03.wav,0.7,4.07075,2.176,train
/kaggle/input/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/wav/12a07Wa.wav,marah,3,emodb,de,12a07Wa.wav,0.7,2.33275,2.176,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1082_DFA_HAP_XX.wav,senang,1,cremad,en,1082_DFA_HAP_XX.wav,0.24499999999999997,1.93525,1.888,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1029_ITS_DIS_XX.wav,jijik,5,cremad,en,1029_ITS_DIS_XX.wav,0.24499999999999997,2.2755625,2.048,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1013_IWW_HAP_XX.wav,senang,1,cremad,en,1013_IWW_HAP_XX.wav,0.24499999999999997,1.968625,1.968625,train
/kaggle/input/datasets/ahmadnafibudianto/e-seravd-speech-emotion-recognition-av-dataset/E-SERAVD 1.1/E-SERAVD/02_Audio-Only/03_Neutral/TAOL/02-03-TAOL-T-0041.wav,netral,0,eseravd,id,02-03-TAOL-T-0041.wav,3.0,3.208375,2.848,train
/kaggle/input/datasets/ahmadnafibudianto/e-seravd-speech-emotion-recognition-av-dataset/E-SERAVD 1.1/E-SERAVD/02_Audio-Only/04_Happy/HA3/02-04-HA3-T-0071.wav,senang,1,eseravd,id,02-04-HA3-T-0071.wav,3.0,3.6666875,3.6666875,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1039_IEO_ANG_MD.wav,marah,3,cremad,en,1039_IEO_ANG_MD.wav,0.42419999999999997,1.8351875,1.664,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_11/03-01-03-01-01-02-11.wav,senang,1,ravdess,en,03-01-03-01-01-02-11.wav,0.7,3.20325,1.44,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1032_ITS_DIS_XX.wav,jijik,5,cremad,en,1032_ITS_DIS_XX.wav,0.24499999999999997,2.7026875,2.688,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-01-08.wav,marah,3,ravdess,en,03-01-05-02-02-01-08.wav,0.7,3.603625,1.568,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1067_DFA_ANG_XX.wav,marah,3,cremad,en,1067_DFA_ANG_XX.wav,0.42419999999999997,1.968625,1.664,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_07/03-01-02-02-02-02-07.wav,netral,0,ravdess,en,03-01-02-02-02-02-07.wav,0.7,4.104125,2.592,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1039_TAI_ANG_XX.wav,marah,3,cremad,en,1039_TAI_ANG_XX.wav,0.42419999999999997,2.43575,1.952,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1013_IEO_DIS_LO.wav,jijik,5,cremad,en,1013_IEO_DIS_LO.wav,0.24499999999999997,2.1354375,2.1354375,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1006_MTI_FEA_XX.wav,takut,4,cremad,en,1006_MTI_FEA_XX.wav,0.24499999999999997,4.537875,4.537875,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1056_IWL_HAP_XX.wav,senang,1,cremad,en,1056_IWL_HAP_XX.wav,0.24499999999999997,2.3356875,2.24,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1081_IEO_DIS_LO.wav,jijik,5,cremad,en,1081_IEO_DIS_LO.wav,0.24499999999999997,1.901875,1.901875,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-03-02-02-01-22.wav,senang,1,ravdess,en,03-01-03-02-02-01-22.wav,0.7,3.670375,1.76,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_11/03-01-07-02-02-02-11.wav,jijik,5,ravdess,en,03-01-07-02-02-02-11.wav,0.7,3.7370625,2.016,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1037_TSI_NEU_XX.wav,netral,0,cremad,en,1037_TSI_NEU_XX.wav,0.6698999999999999,2.7360625,2.7360625,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1014_IOM_ANG_XX.wav,marah,3,cremad,en,1014_IOM_ANG_XX.wav,0.42419999999999997,3.2699375,3.1419375,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1025_TAI_HAP_XX.wav,senang,1,cremad,en,1025_TAI_HAP_XX.wav,0.24499999999999997,2.7026875,2.7026875,train
/kaggle/input/datasets/ahmadnafibudianto/e-seravd-speech-emotion-recognition-av-dataset/E-SERAVD 1.1/E-SERAVD/02_Audio-Only/04_Happy/HA3/02-04-HA3-T-0054.wav,senang,1,eseravd,id,02-04-HA3-T-0054.wav,3.0,4.6666875,4.6666875,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_03/03-01-05-02-01-02-03.wav,marah,3,ravdess,en,03-01-05-02-01-02-03.wav,0.7,4.4044375,2.528,train
/kaggle/input/datasets/ahmadnafibudianto/e-seravd-speech-emotion-recognition-av-dataset/E-SERAVD 1.1/E-SERAVD/02_Audio-Only/04_Happy/DHB/02-04-DHB-T-0026.wav,senang,1,eseravd,id,02-04-DHB-T-0026.wav,3.0,3.6666875,3.6666875,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1039_TSI_DIS_XX.wav,jijik,5,cremad,en,1039_TSI_DIS_XX.wav,0.24499999999999997,2.535875,2.535875,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1050_WSI_DIS_XX.wav,jijik,5,cremad,en,1050_WSI_DIS_XX.wav,0.24499999999999997,4.3043125,4.3043125,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1008_MTI_FEA_XX.wav,takut,4,cremad,en,1008_MTI_FEA_XX.wav,0.24499999999999997,3.57025,3.53825,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_02/03-01-02-01-01-02-02.wav,netral,0,ravdess,en,03-01-02-01-01-02-02.wav,0.7,4.004,2.08,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1082_ITH_DIS_XX.wav,jijik,5,cremad,en,1082_ITH_DIS_XX.wav,0.24499999999999997,2.93625,2.88,train
/kaggle/input/datasets/ahmadnafibudianto/e-seravd-speech-emotion-recognition-av-dataset/E-SERAVD 1.1/E-SERAVD/02_Audio-Only/02_Sad/HSL/02-02-HSL-T-0051.wav,sedih,2,eseravd,id,02-02-HSL-T-0051.wav,3.0,2.125,1.44,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1073_IWL_NEU_XX.wav,netral,0,cremad,en,1073_IWL_NEU_XX.wav,0.6698999999999999,2.7026875,2.7026875,train
/kaggle/input/datasets/elnathh/indowavesentiment/IndoWaveSentiment Indonesian Audio Dataset for Emotion Classification/IndoWaveSentiment/Actor_05/05-02-01-01.wav,senang,1,indowavesentiment,id,05-02-01-01.wav,3.0,3.0,1.76,train
/kaggle/input/datasets/elnathh/indowavesentiment/IndoWaveSentiment Indonesian Audio Dataset for Emotion Classification/IndoWaveSentiment/Actor_08/08-04-01-02.wav,jijik,5,indowavesentiment,id,08-04-01-02.wav,3.0,3.5,3.04,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1035_ITS_ANG_XX.wav,marah,3,cremad,en,1035_ITS_ANG_XX.wav,0.42419999999999997,2.469125,1.504,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1068_IOM_FEA_XX.wav,takut,4,cremad,en,1068_IOM_FEA_XX.wav,0.24499999999999997,2.469125,2.469125,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1081_IOM_HAP_XX.wav,senang,1,cremad,en,1081_IOM_HAP_XX.wav,0.24499999999999997,2.369,2.369,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1040_ITS_FEA_XX.wav,takut,4,cremad,en,1040_ITS_FEA_XX.wav,0.24499999999999997,2.7026875,2.7026875,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1091_ITS_ANG_XX.wav,marah,3,cremad,en,1091_ITS_ANG_XX.wav,0.42419999999999997,2.8361875,2.784,train
/kaggle/input/datasets/ahmadnafibudianto/e-seravd-speech-emotion-recognition-av-dataset/E-SERAVD 1.1/E-SERAVD/02_Audio-Only/01_Angry/DHB/02-01-DHB-T-0039.wav,marah,3,eseravd,id,02-01-DHB-T-0039.wav,3.0,5.125,4.544,train
/kaggle/input/datasets/ahmadnafibudianto/e-seravd-speech-emotion-recognition-av-dataset/E-SERAVD 1.1/E-SERAVD/02_Audio-Only/03_Neutral/D1990/02-03-D1990-T-0044.wav,netral,0,eseravd,id,02-03-D1990-T-0044.wav,3.0,3.336125,3.176125,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1004_ITH_SAD_XX.wav,sedih,2,cremad,en,1004_ITH_SAD_XX.wav,0.24499999999999997,3.536875,3.536875,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1032_WSI_HAP_XX.wav,senang,1,cremad,en,1032_WSI_HAP_XX.wav,0.24499999999999997,2.5025,2.4705,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1066_IWW_NEU_XX.wav,netral,0,cremad,en,1066_IWW_NEU_XX.wav,0.6698999999999999,1.93525,1.93525,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_07/03-01-05-02-02-01-07.wav,marah,3,ravdess,en,03-01-05-02-02-01-07.wav,0.7,3.8371875,1.92,train
/kaggle/input/datasets/ahmadnafibudianto/e-seravd-speech-emotion-recognition-av-dataset/E-SERAVD 1.1/E-SERAVD/02_Audio-Only/04_Happy/HA3/02-04-HA3-T-0046.wav,senang,1,eseravd,id,02-04-HA3-T-0046.wav,3.0,3.2916875,2.72,train
/kaggle/input/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/wav/16b10Fb.wav,senang,1,emodb,de,16b10Fb.wav,0.7,2.5835,2.336,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1042_TAI_FEA_XX.wav,takut,4,cremad,en,1042_TAI_FEA_XX.wav,0.24499999999999997,2.43575,1.856,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-02-01-02-02-09.wav,netral,0,ravdess,en,03-01-02-01-02-02-09.wav,0.7,3.57025,1.792,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1040_MTI_HAP_XX.wav,senang,1,cremad,en,1040_MTI_HAP_XX.wav,0.24499999999999997,2.402375,2.402375,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1075_TIE_FEA_XX.wav,takut,4,cremad,en,1075_TIE_FEA_XX.wav,0.24499999999999997,2.402375,2.402375,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1073_MTI_SAD_XX.wav,sedih,2,cremad,en,1073_MTI_SAD_XX.wav,0.24499999999999997,2.56925,2.56925,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_22/03-01-06-01-02-01-22.wav,takut,4,ravdess,en,03-01-06-01-02-01-22.wav,0.7,3.670375,1.856,train
/kaggle/input/datasets/ahmadnafibudianto/e-seravd-speech-emotion-recognition-av-dataset/E-SERAVD 1.1/E-SERAVD/02_Audio-Only/01_Angry/AADC/02-01-AADC-T-0018.wav,marah,3,eseravd,id,02-01-AADC-T-0018.wav,3.0,1.3761875,1.056,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1071_IEO_FEA_HI.wav,takut,4,cremad,en,1071_IEO_FEA_HI.wav,0.24499999999999997,2.102125,2.070125,train
/kaggle/input/datasets/ahmadnafibudianto/e-seravd-speech-emotion-recognition-av-dataset/E-SERAVD 1.1/E-SERAVD/02_Audio-Only/02_Sad/HA3/02-02-HA3-T-0002.wav,sedih,2,eseravd,id,02-02-HA3-T-0002.wav,3.0,3.125,2.624,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1005_IWW_HAP_XX.wav,senang,1,cremad,en,1005_IWW_HAP_XX.wav,0.24499999999999997,2.7026875,2.7026875,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1070_IOM_HAP_XX.wav,senang,1,cremad,en,1070_IOM_HAP_XX.wav,0.24499999999999997,2.535875,1.28,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1083_IEO_FEA_HI.wav,takut,4,cremad,en,1083_IEO_FEA_HI.wav,0.24499999999999997,2.402375,0.96,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_06/03-01-03-01-02-01-06.wav,senang,1,ravdess,en,03-01-03-01-02-01-06.wav,0.7,3.470125,1.632,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1055_IEO_SAD_HI.wav,sedih,2,cremad,en,1055_IEO_SAD_HI.wav,0.24499999999999997,1.93525,1.93525,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_04/03-01-04-02-02-02-04.wav,sedih,2,ravdess,en,03-01-04-02-02-02-04.wav,0.7,3.7704375,2.08,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1054_WSI_ANG_XX.wav,marah,3,cremad,en,1054_WSI_ANG_XX.wav,0.42419999999999997,2.3356875,2.3356875,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1051_ITS_SAD_XX.wav,sedih,2,cremad,en,1051_ITS_SAD_XX.wav,0.24499999999999997,2.6359375,2.6359375,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1088_IWL_DIS_XX.wav,jijik,5,cremad,en,1088_IWL_DIS_XX.wav,0.24499999999999997,3.1364375,3.1364375,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1060_IEO_ANG_HI.wav,marah,3,cremad,en,1060_IEO_ANG_HI.wav,0.42419999999999997,2.469125,1.696,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1016_IEO_HAP_LO.wav,senang,1,cremad,en,1016_IEO_HAP_LO.wav,0.24499999999999997,2.102125,2.102125,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1090_IWW_SAD_XX.wav,sedih,2,cremad,en,1090_IWW_SAD_XX.wav,0.24499999999999997,2.8695,2.8695,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_16/03-01-06-02-01-01-16.wav,takut,4,ravdess,en,03-01-06-02-01-01-16.wav,0.7,3.7370625,1.984,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_09/03-01-05-01-01-01-09.wav,marah,3,ravdess,en,03-01-05-01-01-01-09.wav,0.7,3.57025,1.856,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1050_ITS_ANG_XX.wav,marah,3,cremad,en,1050_ITS_ANG_XX.wav,0.42419999999999997,2.8695625,1.824,train
/kaggle/input/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/wav/14a07Na.wav,netral,0,emodb,de,14a07Na.wav,0.7,2.0960625,1.92,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_10/03-01-06-02-02-01-10.wav,takut,4,ravdess,en,03-01-06-02-02-01-10.wav,0.7,3.8038125,1.888,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1041_TIE_DIS_XX.wav,jijik,5,cremad,en,1041_TIE_DIS_XX.wav,0.24499999999999997,3.5035,3.5035,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1075_IEO_NEU_XX.wav,netral,0,cremad,en,1075_IEO_NEU_XX.wav,0.6698999999999999,1.8351875,1.8351875,train
/kaggle/input/datasets/ahmadnafibudianto/e-seravd-speech-emotion-recognition-av-dataset/E-SERAVD 1.1/E-SERAVD/02_Audio-Only/02_Sad/TAOL/02-02-TAOL-T-0003.wav,sedih,2,eseravd,id,02-02-TAOL-T-0003.wav,3.0,2.958375,2.4,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_11/03-01-03-01-02-02-11.wav,senang,1,ravdess,en,03-01-03-01-02-02-11.wav,0.7,3.236625,1.376,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1043_TIE_NEU_XX.wav,netral,0,cremad,en,1043_TIE_NEU_XX.wav,0.6698999999999999,2.535875,2.535875,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1038_TAI_SAD_XX.wav,sedih,2,cremad,en,1038_TAI_SAD_XX.wav,0.24499999999999997,2.93625,2.93625,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_17/03-01-07-02-01-01-17.wav,jijik,5,ravdess,en,03-01-07-02-01-01-17.wav,0.7,4.20425,2.048,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_24/03-01-04-02-02-01-24.wav,sedih,2,ravdess,en,03-01-04-02-02-01-24.wav,0.7,4.20425,2.752,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1005_IEO_FEA_HI.wav,takut,4,cremad,en,1005_IEO_FEA_HI.wav,0.24499999999999997,2.402375,1.088,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1086_IWL_HAP_XX.wav,senang,1,cremad,en,1086_IWL_HAP_XX.wav,0.24499999999999997,1.93525,1.93525,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_18/03-01-04-02-02-01-18.wav,sedih,2,ravdess,en,03-01-04-02-02-01-18.wav,0.7,4.1375,2.176,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1084_TAI_NEU_XX.wav,netral,0,cremad,en,1084_TAI_NEU_XX.wav,0.6698999999999999,2.43575,2.43575,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-02-07.wav,takut,4,ravdess,en,03-01-06-02-02-02-07.wav,0.7,3.5035,1.632,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1044_IEO_NEU_XX.wav,netral,0,cremad,en,1044_IEO_NEU_XX.wav,0.6698999999999999,2.06875,2.06875,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1085_MTI_NEU_XX.wav,netral,0,cremad,en,1085_MTI_NEU_XX.wav,0.6698999999999999,2.2021875,2.2021875,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1026_TAI_SAD_XX.wav,sedih,2,cremad,en,1026_TAI_SAD_XX.wav,0.24499999999999997,3.2365625,3.2365625,train
/kaggle/input/datasets/ahmadnafibudianto/e-seravd-speech-emotion-recognition-av-dataset/E-SERAVD 1.1/E-SERAVD/02_Audio-Only/02_Sad/AADC/02-02-AADC-T-0003.wav,sedih,2,eseravd,id,02-02-AADC-T-0003.wav,3.0,4.5871875,4.256,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1045_DFA_SAD_XX.wav,sedih,2,cremad,en,1045_DFA_SAD_XX.wav,0.24499999999999997,2.402375,2.402375,train
/kaggle/input/datasets/piyushagni5/berlin-database-of-emotional-speech-emodb/wav/10a04Nb.wav,netral,0,emodb,de,10a04Nb.wav,0.7,2.0499375,1.92,train
/kaggle/input/datasets/ahmadnafibudianto/e-seravd-speech-emotion-recognition-av-dataset/E-SERAVD 1.1/E-SERAVD/02_Audio-Only/03_Neutral/TAOL/02-03-TAOL-T-0012.wav,netral,0,eseravd,id,02-03-TAOL-T-0012.wav,3.0,3.5416875,2.784,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1079_IOM_FEA_XX.wav,takut,4,cremad,en,1079_IOM_FEA_XX.wav,0.24499999999999997,2.602625,2.602625,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1060_IWL_DIS_XX.wav,jijik,5,cremad,en,1060_IWL_DIS_XX.wav,0.24499999999999997,2.93625,2.93625,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1013_WSI_FEA_XX.wav,takut,4,cremad,en,1013_WSI_FEA_XX.wav,0.24499999999999997,2.6693125,2.6693125,train
/kaggle/input/datasets/ahmadnafibudianto/e-seravd-speech-emotion-recognition-av-dataset/E-SERAVD 1.1/E-SERAVD/02_Audio-Only/01_Angry/AADC/02-01-AADC-T-0034.wav,marah,3,eseravd,id,02-01-AADC-T-0034.wav,3.0,1.5846875,0.704,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1013_MTI_ANG_XX.wav,marah,3,cremad,en,1013_MTI_ANG_XX.wav,0.42419999999999997,2.7694375,2.144,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1033_TIE_HAP_XX.wav,senang,1,cremad,en,1033_TIE_HAP_XX.wav,0.24499999999999997,2.035375,1.632,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1027_TSI_SAD_XX.wav,sedih,2,cremad,en,1027_TSI_SAD_XX.wav,0.24499999999999997,2.402375,2.402375,train
/kaggle/input/datasets/ejlok1/cremad/AudioWAV/1016_IWW_FEA_XX.wav,takut,4,cremad,en,1016_IWW_FEA_XX.wav,0.24499999999999997,2.902875,2.902875,train
/kaggle/input/datasets/elnathh/indowavesentiment/IndoWaveSentiment Indonesian Audio Dataset for Emotion Classification/IndoWaveSentiment/Actor_06/06-04-02-02.wav,jijik,5,indowavesentiment,id,06-04-02-02.wav,3.0,3.3,2.912,train
/kaggle/input/datasets/ahmadnafibudianto/e-seravd-speech-emotion-recognition-av-dataset/E-SERAVD 1.1/E-SERAVD/02_Audio-Only/02_Sad/HSL/02-02-HSL-T-0033.wav,sedih,2,eseravd,id,02-02-HSL-T-0033.wav,3.0,1.7916875,1.7916875,train
/kaggle/input/datasets/ahmadnafibudianto/e-seravd-speech-emotion-recognition-av-dataset/E-SERAVD 1.1/E-SERAVD/02_Audio-Only/03_Neutral/HA3/02-03-HA3-T-0002.wav,netral,0,eseravd,id,02-03-HA3-T-0002.wav,3.0,3.0416875,2.72,train
/kaggle/input/datasets/uwrfkaggler/ravdess-emotional-speech-audio/Actor_09/03-01-02-01-02-02-09.wav,netral,0,ravdess,en,03-01-02-01-02-02-09.wav,0.7,3.57025,1.792,train
